I,J,ix,iy,a,b,C,h,X,Y,Z,rgb_r,rgb_g,rgb_b,is_out_of_gamut
0.000000000000,0.000000000000,0,0,-4.800000000000,4.800000000000,6.788225099391,135.000000000000,-0.006005609408,0.000089360932,-0.028881585225,-0.000051998853,0.000618670543,-0.000308867428,true
0.000000000000,0.000000000000,1,0,-2.400000000000,4.800000000000,5.366563145999,116.565051177078,-0.005839482415,0.000005309319,-0.028882026672,-0.000045321394,0.000577491766,-0.000308608171,true
0.000000000000,0.000000000000,2,0,0.000000000000,4.800000000000,4.800000000000,90.000000000000,-0.005919409450,-0.000003448135,-0.029613453895,-0.000044130382,0.000581451284,-0.000316367630,true
0.000000000000,0.000000000000,3,0,2.400000000000,4.800000000000,5.366563145999,63.434948822922,-0.005975113716,-0.000085103980,-0.031387388706,-0.000035836671,0.000559110951,-0.000334986515,true
0.000000000000,0.000000000000,4,0,4.800000000000,4.800000000000,6.788225099391,45.000000000000,-0.005837297998,-0.000301225664,-0.034111358225,-0.000014468881,0.000474843662,-0.000363267376,true
0.000000000000,0.000000000000,0,1,-4.800000000000,2.400000000000,5.366563145999,153.434948822922,-0.001310945605,0.000126963147,-0.005056169350,-0.000019225599,0.000167795282,-0.000054443590,true
0.000000000000,0.000000000000,1,1,-2.400000000000,2.400000000000,3.394112549695,135.000000000000,-0.001082358416,0.000016105032,-0.005205171183,-0.000009371473,0.000111499641,-0.000055665500,true
0.000000000000,0.000000000000,2,1,0.000000000000,2.400000000000,2.400000000000,90.000000000000,-0.001099524437,-0.000000640485,-0.005500669591,-0.000008197176,0.000108003995,-0.000058764970,true
0.000000000000,0.000000000000,3,1,2.400000000000,2.400000000000,3.394112549695,45.000000000000,-0.001052024658,-0.000054288263,-0.006147705950,-0.000002607647,0.000085578504,-0.000065469714,true
0.000000000000,0.000000000000,4,1,4.800000000000,2.400000000000,5.366563145999,26.565051177078,-0.000719829288,-0.000228658188,-0.007056077942,0.000198526381,-0.000000244816,-0.000074532647,true
0.000000000000,0.000000000000,0,2,-4.800000000000,0.000000000000,4.800000000000,180.000000000000,-0.000457161106,0.000171787469,0.000012807918,-0.000017518560,0.000098956625,-0.000000469462,true
0.000000000000,0.000000000000,1,2,-2.400000000000,0.000000000000,2.400000000000,180.000000000000,-0.000084917243,0.000031909356,0.000002379059,-0.000003254056,0.000018381099,-0.000000087202,true
0.000000000000,0.000000000000,2,2,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,true
0.000000000000,0.000000000000,3,2,2.400000000000,0.000000000000,2.400000000000,0.000000000000,0.000084917243,-0.000031909356,-0.000002379059,0.000042042400,-0.000001422686,0.000001126652,true
0.000000000000,0.000000000000,4,2,4.800000000000,0.000000000000,4.800000000000,0.000000000000,0.000457161106,-0.000171787469,-0.000012807918,0.000226339791,-0.000007659181,0.000006065454,true
0.000000000000,0.000000000000,0,3,-4.800000000000,-2.400000000000,5.366563145999,206.565051177078,0.000719829288,0.000228658188,0.007056077942,-0.000015365818,0.000003163016,0.000962961814,true
0.000000000000,0.000000000000,1,3,-2.400000000000,-2.400000000000,3.394112549695,225.000000000000,0.001052024658,0.000054288263,0.006147705950,0.000033690798,-0.000006623723,0.000845868723,true
0.000000000000,0.000000000000,2,3,0.000000000000,-2.400000000000,2.400000000000,270.000000000000,0.001099524437,0.000000640485,0.005500669591,0.000105907508,-0.000008359442,0.000759243441,true
0.000000000000,0.000000000000,3,3,2.400000000000,-2.400000000000,3.394112549695,315.000000000000,0.001082358416,-0.000016105032,0.005205171183,0.000121079422,-0.000008630003,0.000719198259,true
0.000000000000,0.000000000000,4,3,4.800000000000,-2.400000000000,5.366563145999,333.434948822922,0.001310946653,-0.000126963103,0.005056174938,0.000248394819,-0.000012987258,0.000703411934,true
0.000000000000,0.000000000000,0,4,-4.800000000000,-4.800000000000,6.788225099391,225.000000000000,0.005837297998,0.000301225664,0.034111358225,0.000186937948,-0.000036752605,0.004693414550,true
0.000000000000,0.000000000000,1,4,-2.400000000000,-4.800000000000,5.366563145999,243.434948822922,0.005975113716,0.000085103973,0.031387388706,0.000463009783,-0.000043274842,0.004328025971,true
0.000000000000,0.000000000000,2,4,0.000000000000,-4.800000000000,4.800000000000,270.000000000000,0.005919409450,0.000003448135,0.029613453895,0.000570164528,-0.000045003970,0.004087470006,true
0.000000000000,0.000000000000,3,4,2.400000000000,-4.800000000000,5.366563145999,296.565051177078,0.005839481950,-0.000005309338,0.028882024810,0.000585552305,-0.000044697503,0.003987217788,true
0.000000000000,0.000000000000,4,4,4.800000000000,-4.800000000000,6.788225099391,315.000000000000,0.006005609408,-0.000089360932,0.028881585225,0.000671825197,-0.000047884718,0.003990567289,true
